,PMCID,sentence
4,PMC5841816,"link>. Simulation code is available via GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/OHBA-analysis/abeysuriya_wc_isp"">https://github.com/OHBA-analysis/abeysuriya_wc_isp</ext-link>."
5,PMC5841816,"xt-link ext-link-type=""uri"" xlink:href=""https://github.com/OHBA-analysis/abeysuriya_wc_isp"">https://github.com/OHBA-analysis/abeysuriya_wc_isp</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-t"
0,PMC5841829,"e.g., <monospace>PhysiCell 1.2.2</monospace>), and downloading the ova file.</p>
          <p><bold>GitHub</bold>:</p>
          <p><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/Ph"
1,PMC5841829,"         <p><bold>GitHub</bold>:</p>
          <p><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/PhysiCell/releases/latest"">https://github.com/MathCancer/PhysiCell/releases/latest</"
2,PMC5841829,"nk ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/PhysiCell/releases/latest"">https://github.com/MathCancer/PhysiCell/releases/latest</ext-link>
</p>
          <p>Download either <monospace>Ph"
3,PMC5841829,"e. Developers should fork the current development version of the PhysiCell repository (available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/PhysiCell"">https://githu"
4,PMC5841829," the PhysiCell repository (available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/PhysiCell"">https://github.com/MathCancer/PhysiCell</ext-link>), develop their contri"
5,PMC5841829,"itHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/PhysiCell"">https://github.com/MathCancer/PhysiCell</ext-link>), develop their contributions (either in the <monospace>modules"
6,PMC5841829,"s://groups.google.com/forum/#!forum/physicell-users</ext-link>. Users can submit bug reports at the GitHub issue tracker: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/PhysiCell/is"
7,PMC5841829,"n submit bug reports at the GitHub issue tracker: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/PhysiCell/issues"">https://github.com/MathCancer/PhysiCell/issues</ext-link>.</p>
   "
8,PMC5841829,": <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/MathCancer/PhysiCell/issues"">https://github.com/MathCancer/PhysiCell/issues</ext-link>.</p>
      </sec>
      <sec id=""sec042"">
        <title"
9,PMC5841829,"for C++ with XPath support; 2015. Available from: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/zeux/pugixml"">https://github.com/zeux/pugixml</ext-link>.</mixed-citation>
      </ref>
      <"
10,PMC5841829," Available from: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/zeux/pugixml"">https://github.com/zeux/pugixml</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi.1005991.ref026"">
   "
0,PMC5843167,"nnotations, along with the code to train and evaluate our detection algorithms are available on our GitHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://gith"
1,PMC5843167,"tion algorithms are available on our GitHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://github.com/macaodha/batdetect</ext-link>).</meta-value>
        </c"
2,PMC5843167,"tHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://github.com/macaodha/batdetect</ext-link>).</meta-value>
        </custom-meta>
      </custom-meta-group>
"
3,PMC5843167,"nnotations, along with the code to train and evaluate our detection algorithms are available on our GitHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://gith"
4,PMC5843167,"tion algorithms are available on our GitHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://github.com/macaodha/batdetect</ext-link>).</p>
    </notes>
  </fro"
5,PMC5843167,"tHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://github.com/macaodha/batdetect</ext-link>).</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"" "
6,PMC5843167,"nnotations, along with the code to train and evaluate our detection algorithms are available on our GitHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://gith"
7,PMC5843167,"tion algorithms are available on our GitHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://github.com/macaodha/batdetect</ext-link>).</p>
    </sec>
    <sec "
8,PMC5843167,"tHub page (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/macaodha/batdetect"">https://github.com/macaodha/batdetect</ext-link>).</p>
    </sec>
    <sec sec-type=""supplementary-material"" id=""s"
0,PMC5847312,"         <meta-name>Data Availability</meta-name>
          <meta-value>The data are available in a github repository at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/liebermeister/enzyme-flu"
1,PMC5847312,">The data are available in a github repository at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/liebermeister/enzyme-flux-cost-minimization"">https://github.com/liebermeister/enzyme-flux-cost-"
2,PMC5847312,"link-type=""uri"" xlink:href=""https://github.com/liebermeister/enzyme-flux-cost-minimization"">https://github.com/liebermeister/enzyme-flux-cost-minimization</ext-link>.</meta-value>
        </custom-meta>
   "
3,PMC5847312,"ticle-meta>
    <notes>
      <title>Data Availability</title>
      <p>The data are available in a github repository at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/liebermeister/enzyme-flu"
4,PMC5847312,">The data are available in a github repository at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/liebermeister/enzyme-flux-cost-minimization"">https://github.com/liebermeister/enzyme-flux-cost-"
5,PMC5847312,"link-type=""uri"" xlink:href=""https://github.com/liebermeister/enzyme-flux-cost-minimization"">https://github.com/liebermeister/enzyme-flux-cost-minimization</ext-link>.</p>
    </notes>
  </front>
  <body>
  "
6,PMC5847312,"aining Figures 1&#x2013;30, Tables 1&#x2013;10, and a list of supplementary data files available on GitHub.</title>
          <p>(PDF)</p>
        </caption>
        <media xlink:href=""pcbi.1006010.s001.pdf"
0,PMC5849332," FANTOM5 regulatory regions, can be obtained from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/baillielab/coexpression/"">https://github.com/baillielab/coexpression/</ext-link></p>
      </se"
1,PMC5849332,"from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/baillielab/coexpression/"">https://github.com/baillielab/coexpression/</ext-link></p>
      </sec>
    </sec>
    <sec sec-type=""results"" id="
2,PMC5849332,"ering the NDA coexpression method is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/baillielab/coexpression"">https://github.com/baillielab/coexpression</ext-link></p>
      </sec>"
3,PMC5849332,"le at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/baillielab/coexpression"">https://github.com/baillielab/coexpression</ext-link></p>
      </sec>
    </sec>
    <sec sec-type=""supplementary"
0,PMC5849334,"""https://cran.r-project.org/package=speaq"">https://cran.r-project.org/package=speaq</ext-link>) and GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/b"
1,PMC5849334,"project.org/package=speaq</ext-link>) and GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/beirnaert/speaq</ext-link>).</p>
      </abstract>
      <f"
2,PMC5849334,") and GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/beirnaert/speaq</ext-link>).</p>
      </abstract>
      <funding-group>
        <award-group i"
3,PMC5849334,"ls.life.ku.dk/"">http://www.models.life.ku.dk/</ext-link>). All datasets in R format can be found on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/b"
4,PMC5849334," All datasets in R format can be found on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/beirnaert/speaq</ext-link>) and (partially, due to package "
5,PMC5849334,"nd on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/beirnaert/speaq</ext-link>) and (partially, due to package size preferences) on CRAN (<ext-link"
6,PMC5849334,"ls.life.ku.dk/"">http://www.models.life.ku.dk/</ext-link>). All datasets in R format can be found on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/b"
7,PMC5849334," All datasets in R format can be found on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/beirnaert/speaq</ext-link>) and (partially, due to package "
8,PMC5849334,"nd on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/beirnaert/speaq</ext-link>) and (partially, due to package size preferences) on CRAN (<ext-link"
9,PMC5849334,"h can be found on CRAN, Bioconductor [<xref rid=""pcbi.1006018.ref030"" ref-type=""bibr"">30</xref>] or Github. The output provided by speaq is compatible with the majority of these methods, as most of these al"
10,PMC5849334,"""https://cran.r-project.org/package=speaq"">https://cran.r-project.org/package=speaq</ext-link>) and GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/b"
11,PMC5849334,"project.org/package=speaq</ext-link>) and GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/beirnaert/speaq</ext-link>). Future directions will aim to "
12,PMC5849334,") and GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/beirnaert/speaq"">https://github.com/beirnaert/speaq</ext-link>). Future directions will aim to provide compatibility with the open "
0,PMC5849338,"ta-name>
          <meta-value>The code used to generate the computational data is available on the GitHub database (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/gregoryhandy"">https://github"
1,PMC5849338,"ational data is available on the GitHub database (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/gregoryhandy"">https://github.com/gregoryhandy</ext-link>).</meta-value>
        </custom-meta>
"
2,PMC5849338,"GitHub database (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/gregoryhandy"">https://github.com/gregoryhandy</ext-link>).</meta-value>
        </custom-meta>
      </custom-meta-group>
    </"
3,PMC5849338," Availability</title>
      <p>The code used to generate the computational data is available on the GitHub database (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/gregoryhandy"">https://github"
4,PMC5849338,"ational data is available on the GitHub database (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/gregoryhandy"">https://github.com/gregoryhandy</ext-link>).</p>
    </notes>
  </front>
  <body>"
5,PMC5849338,"GitHub database (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/gregoryhandy"">https://github.com/gregoryhandy</ext-link>).</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"" id=""se"
0,PMC5851639,"tions generation of obstacles model available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dfslezak/obstacles-model"">https://github.com/dfslezak/obstacles-model</ext-link>. All chess gam"
1,PMC5851639," at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dfslezak/obstacles-model"">https://github.com/dfslezak/obstacles-model</ext-link>. All chess games files are available from the FICS database"
2,PMC5851639,"tions generation of obstacles model available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dfslezak/obstacles-model"">https://github.com/dfslezak/obstacles-model</ext-link>. All chess gam"
3,PMC5851639," at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dfslezak/obstacles-model"">https://github.com/dfslezak/obstacles-model</ext-link>. All chess games files are available from the FICS database"
0,PMC5851651,"format, and the instances solved are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/FRED-2/EVdeimmunization"">https://github.com/FRED-2/EVdeimmunization</ext-link> released under a"
1,PMC5851651,"le at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/FRED-2/EVdeimmunization"">https://github.com/FRED-2/EVdeimmunization</ext-link> released under a 3-claus BSD license.</meta-value>
        <"
2,PMC5851651,"format, and the instances solved are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/FRED-2/EVdeimmunization"">https://github.com/FRED-2/EVdeimmunization</ext-link> released under a"
3,PMC5851651,"le at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/FRED-2/EVdeimmunization"">https://github.com/FRED-2/EVdeimmunization</ext-link> released under a 3-claus BSD license.</p>
    </notes>
  </f"
0,PMC5854232,"[<ext-link ext-link-type=""uri"" xlink:href=""https://git-scm.com"">https://git-scm.com</ext-link>] and GitHub [<ext-link ext-link-type=""uri"" xlink:href=""https://github.com"">https://github.com</ext-link>]). It "
1,PMC5854232,".com"">https://git-scm.com</ext-link>] and GitHub [<ext-link ext-link-type=""uri"" xlink:href=""https://github.com"">https://github.com</ext-link>]). It exploits the resources provided by cloud computing (French"
2,PMC5854232,"m.com</ext-link>] and GitHub [<ext-link ext-link-type=""uri"" xlink:href=""https://github.com"">https://github.com</ext-link>]). It exploits the resources provided by cloud computing (French Institute of Bioinf"
3,PMC5854232," with their code and/or the tools for version control, collaborative work, and cloud computing. The GitHub platform was used for exchanges within teams, between teams, and with the teachers. Throughout the "
4,PMC5854232,"ed some weaknesses that could be improved in the next edition. First, the team format, the usage of GitHub, and the final meeting day resulted in a form of ""coopetition"" (positive competition). The differen"
5,PMC5854232,each other to realize the best product and present the best results to the jury and the public. The GitHub platform was instrumental in facilitating and stimulating collaboration within and between teams. I
6,PMC5854232,"rumental in facilitating and stimulating collaboration within and between teams. In particular, the GitHub forum, in which students could publicly post questions and comments relative to the project, create"
7,PMC5854232," the Meet-U experience inspired them to pursue a career in research by doing a PhD. Third, both Git/GitHub and the computing cloud gave the students some independence with respect to local resources and pro"
8,PMC5854232," format (several teachers elaborating the course, continuous exchanges between all participants via GitHub, and the final meeting that included a jury of researchers and was open to the public) enabled them"
0,PMC5854442,"t.</p>
          <p>The FPR code for performing these RD simulations is available for download from github.com/mjohn218/FPR_simulator.</p>
        </sec>
      </sec>
      <sec id=""sec026"">
        <title>"
0,PMC5858836,"solely during the 2009 H1N1 pandemic. All model estimates of disease burden are openly available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/bansallab/optimize-flu-surveillance"
1,PMC5858836," disease burden are openly available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/bansallab/optimize-flu-surveillance"">https://github.com/bansallab/optimize-flu-surveillance</ex"
2,PMC5858836,"ink ext-link-type=""uri"" xlink:href=""https://github.com/bansallab/optimize-flu-surveillance"">https://github.com/bansallab/optimize-flu-surveillance</ext-link>.</p>
      <table-wrap id=""pcbi.1006020.t001"" or"
3,PMC5858836,"burden, summary statistics for predictors, and their associated model codes are openly available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/bansallab/optimize-flu-surveillance"
4,PMC5858836,"ted model codes are openly available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/bansallab/optimize-flu-surveillance"">https://github.com/bansallab/optimize-flu-surveillance</ex"
5,PMC5858836,"ink ext-link-type=""uri"" xlink:href=""https://github.com/bansallab/optimize-flu-surveillance"">https://github.com/bansallab/optimize-flu-surveillance</ext-link>. All processed predictor data are available upon"
0,PMC5860782,"ilability</meta-name>
          <meta-value>All data files and software are available from a public GitHub repository, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBal"
1,PMC5860782,"re are available from a public GitHub repository, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBalance"">https://github.com/mjohn218/StoichiometricBalance</ext-link>.</"
2,PMC5860782,"ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBalance"">https://github.com/mjohn218/StoichiometricBalance</ext-link>.</meta-value>
        </custom-meta>
      </custom-m"
3,PMC5860782,"  <title>Data Availability</title>
      <p>All data files and software are available from a public GitHub repository, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBal"
4,PMC5860782,"re are available from a public GitHub repository, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBalance"">https://github.com/mjohn218/StoichiometricBalance</ext-link>.</"
5,PMC5860782,"ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBalance"">https://github.com/mjohn218/StoichiometricBalance</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-ty"
6,PMC5860782,"ample input and output files may be downloaded at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBalance"">https://github.com/mjohn218/StoichiometricBalance</ext-link>.</"
7,PMC5860782,"ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBalance"">https://github.com/mjohn218/StoichiometricBalance</ext-link>.</p>
        <sec id=""sec004"">
          <title>Accou"
8,PMC5860782,"network balancing algorithm SBOPN is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBalance"">https://github.com/mjohn218/StoichiometricBalance</ext-link>, a"
9,PMC5860782,"ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mjohn218/StoichiometricBalance"">https://github.com/mjohn218/StoichiometricBalance</ext-link>, and may be applied to any interface-resolved network"
0,PMC5862410,""">S1 Appendix</xref> and freely downloadable from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Evan-Evans/Beta-Mixture-Model"">https://github.com/Evan-Evans/Beta-Mixture-Model</ext-link>.</p>"
1,PMC5862410,"<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Evan-Evans/Beta-Mixture-Model"">https://github.com/Evan-Evans/Beta-Mixture-Model</ext-link>.</p>
      </sec>
      <sec id=""sec017"">
        <tit"
0,PMC5862493,"puter code for model simulation is available from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/critcortex/optogenetics"">https://github.com/critcortex/optogenetics</ext-link>. Interactive sim"
1,PMC5862493," from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/critcortex/optogenetics"">https://github.com/critcortex/optogenetics</ext-link>. Interactive simulations using our models can also be perfor"
2,PMC5862493,"puter code for model simulation is available from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/critcortex/optogenetics"">https://github.com/critcortex/optogenetics</ext-link>. Interactive sim"
3,PMC5862493," from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/critcortex/optogenetics"">https://github.com/critcortex/optogenetics</ext-link>. Interactive simulations using our models can also be perfor"
0,PMC5862518," Availability</meta-name>
          <meta-value>Data and Source Code are available at the following Github Repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/batxes/4Cin"">https://githu"
1,PMC5862518,"are available at the following Github Repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/batxes/4Cin"">https://github.com/batxes/4Cin</ext-link>.</meta-value>
        </custom-meta>
   "
2,PMC5862518,"ithub Repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/batxes/4Cin"">https://github.com/batxes/4Cin</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>
    </ar"
3,PMC5862518,"      <title>Data Availability</title>
      <p>Data and Source Code are available at the following Github Repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/batxes/4Cin"">https://githu"
4,PMC5862518,"are available at the following Github Repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/batxes/4Cin"">https://github.com/batxes/4Cin</ext-link>.</p>
    </notes>
  </front>
  <body>
  "
5,PMC5862518,"ithub Repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/batxes/4Cin"">https://github.com/batxes/4Cin</ext-link>.</p>
    </notes>
  </front>
  <body>
    <disp-quote>
      <p>This is "
6,PMC5862518," 4C-seq data. The code is public and available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/batxes/4Cin"">https://github.com/batxes/4Cin</ext-link> with a GNU GENERAL PUBLIC LICENSE. The u"
7,PMC5862518," and available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/batxes/4Cin"">https://github.com/batxes/4Cin</ext-link> with a GNU GENERAL PUBLIC LICENSE. The usage of the pipeline (<xref ref-"
8,PMC5862518,"The input data and the final 3D models of all the regions studied in this work are also uploaded in github.</p>
      <p>Our method uses the Integrative Modeling Platform (IMP)[<xref rid=""pcbi.1006030.ref02"
0,PMC5864077," rid=""pcbi.1006016.s004"">S1 Dataset</xref> and at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikepab"">https://github.com/mikepab</ext-link>. Simulations were performed both on desktop mach"
1,PMC5864077,"Dataset</xref> and at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikepab"">https://github.com/mikepab</ext-link>. Simulations were performed both on desktop machines and on the University o"
2,PMC5864077,"sing the QTWriter package for MATLAB available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/horchler/QTWriter"">https://github.com/horchler/QTWriter</ext-link>.</p>
      </sec>
      <sec"
3,PMC5864077,"vailable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/horchler/QTWriter"">https://github.com/horchler/QTWriter</ext-link>.</p>
      </sec>
      <sec id=""sec012"">
        <title>Empirical"
0,PMC5868853," <meta-name>Data Availability</meta-name>
          <meta-value>The software can be accessed at the Github repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https:/"
1,PMC5868853,"oftware can be accessed at the Github repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com/phoenixding/idrem</ext-link> including a detailed instruc"
2,PMC5868853,"repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com/phoenixding/idrem</ext-link> including a detailed instruction and an example.</meta-value>
    "
3,PMC5868853,"ta>
    <notes>
      <title>Data Availability</title>
      <p>The software can be accessed at the Github repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https:/"
4,PMC5868853,"oftware can be accessed at the Github repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com/phoenixding/idrem</ext-link> including a detailed instruc"
5,PMC5868853,"repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com/phoenixding/idrem</ext-link> including a detailed instruction and an example.</p>
    </notes>
"
6,PMC5868853,"n. Please refer to iDREM readme for more details (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com/phoenixding/idrem</ext-link>).</p>
      </sec>
    </sec"
7,PMC5868853,"re details (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com/phoenixding/idrem</ext-link>).</p>
      </sec>
    </sec>
    <sec sec-type=""results"" id=""sec0"
8,PMC5868853,"iDREM code and software, with an example input dataset and detailed instructions are available from GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com"
9,PMC5868853," detailed instructions are available from GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com/phoenixding/idrem</ext-link>). All the data, code and res"
10,PMC5868853,"rom GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/phoenixding/idrem"">https://github.com/phoenixding/idrem</ext-link>). All the data, code and results are also available at the support"
0,PMC5871001,"puting distributed representation of words; 2015. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/tmikolov/word2vec"">https://github.com/tmikolov/word2vec</ext-link>.</mixed-citation>
      </re"
1,PMC5871001,"ords; 2015. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/tmikolov/word2vec"">https://github.com/tmikolov/word2vec</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi.1006058.ref021"""
0,PMC5875741,"=""pcbi.1005994.ref008"" ref-type=""bibr"">8</xref>]. Additionally, repository hosting services such as GitHub allow researchers to share workflows and source code, aiding in reproducibility and lateral transfe"
1,PMC5875741,"thout the need to manage a version-control server or use a third-party version-control service like GitHub.</p>
      <p>An example of a cloud-based virtual appliance which uses a version-controlled templat"
2,PMC5875741,"as iPlant [<xref rid=""pcbi.1005994.ref016"" ref-type=""bibr"">16</xref>]. These images, shared on both GitHub and DockerHub, are useful not only within the CyVerse Discovery Environment but also via managed Do"
0,PMC5882149,"pen source MACPath program is freely available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/thejustpark/MACPath"">https://github.com/thejustpark/MACPath</ext-link>.</meta-value>
        </"
1,PMC5882149,"ilable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/thejustpark/MACPath"">https://github.com/thejustpark/MACPath</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>
"
2,PMC5882149,"pen source MACPath program is freely available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/thejustpark/MACPath"">https://github.com/thejustpark/MACPath</ext-link>.</p>
    </notes>
  </fr"
3,PMC5882149,"ilable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/thejustpark/MACPath"">https://github.com/thejustpark/MACPath</ext-link>.</p>
    </notes>
  </front>
  <body>
    <disp-quote>
      <p>"
0,PMC5882158,"yter notebook to present some of the analyses (<ext-link ext-link-type=""uri"" xlink:href=""http://www.github.com/PeyracheLab/NeuroBoostedTrees"">http://www.github.com/PeyracheLab/NeuroBoostedTrees</ext-link>)."
1,PMC5882158,"ink ext-link-type=""uri"" xlink:href=""http://www.github.com/PeyracheLab/NeuroBoostedTrees"">http://www.github.com/PeyracheLab/NeuroBoostedTrees</ext-link>).</meta-value>
        </custom-meta>
      </custom-m"
2,PMC5882158,"yter notebook to present some of the analyses (<ext-link ext-link-type=""uri"" xlink:href=""http://www.github.com/PeyracheLab/NeuroBoostedTrees"">http://www.github.com/PeyracheLab/NeuroBoostedTrees</ext-link>)."
3,PMC5882158,"ink ext-link-type=""uri"" xlink:href=""http://www.github.com/PeyracheLab/NeuroBoostedTrees"">http://www.github.com/PeyracheLab/NeuroBoostedTrees</ext-link>).</p>
    </notes>
  </front>
  <body>
    <sec sec-ty"
4,PMC5882158,"yter notebook to present some of the analyses (<ext-link ext-link-type=""uri"" xlink:href=""http://www.github.com/PeyracheLab/NeuroBoostedTrees"">www.github.com/PeyracheLab/NeuroBoostedTrees</ext-link>). Gradie"
5,PMC5882158,"(<ext-link ext-link-type=""uri"" xlink:href=""http://www.github.com/PeyracheLab/NeuroBoostedTrees"">www.github.com/PeyracheLab/NeuroBoostedTrees</ext-link>). Gradient boosting was implemented with the XGBoost t"
0,PMC5886625,"is and simulation software files are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jonathanschiefer/connFinder"">https://github.com/jonathanschiefer/connFinder</ext-link>. The fas"
1,PMC5886625,"t <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jonathanschiefer/connFinder"">https://github.com/jonathanschiefer/connFinder</ext-link>. The fast fMRI data files are available from the Open Sc"
2,PMC5886625,"is and simulation software files are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jonathanschiefer/connFinder"">https://github.com/jonathanschiefer/connFinder</ext-link>. The fas"
3,PMC5886625,"t <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jonathanschiefer/connFinder"">https://github.com/jonathanschiefer/connFinder</ext-link>. The fast fMRI data files are available from the Open Sc"
0,PMC5889188,"//crcns.org/data-sets/ssc/ssc-5</ext-link>, and additional data and code is hosted at the Hires Lab github site (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hireslab/Vibration-Project"">http"
1,PMC5889188," and code is hosted at the Hires Lab github site (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hireslab/Vibration-Project"">https://github.com/hireslab/Vibration-Project</ext-link>).</meta-va"
